Stationscode;Datum;Datum-Uhrzeit;Feinstaub;Ozon;NO2;LuftQualiIndex;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
DENW059;12.07.2021;12.07.2021 16:00;14;77;7;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 17:00;14;77;7;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 18:00;14;67;9;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 19:00;14;75;6;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 20:00;14;78;5;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 21:00;13;72;11;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 22:00;13;21;33;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;12.07.2021;12.07.2021 23:00;13;17;38;gut;20,6;15,2;25,8;4,4;0;125,1;7,7;22;1011,7;397
DENW059;13.07.2021;12.07.2021 24:00;13;0,9;-;sehr gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 01:00;13;1;45;m‰ﬂig;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 02:00;13;18;21;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 03:00;13;13;17;sehr gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 04:00;13;-;14;sehr gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 05:00;13;37;10;sehr gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 06:00;13;39;13;sehr gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 07:00;12;23;30;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 08:00;12;11;44;m‰ﬂig;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 09:00;12;11;46;m‰ﬂig;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 10:00;12;25;35;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 11:00;12;21;42;m‰ﬂig;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 12:00;12;22;38;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 13:00;13;29;29;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 14:00;13;19;32;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 15:00;13;28;26;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 16:00;14;29;30;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 17:00;14;12;34;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 18:00;14;19;38;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 19:00;14;34;29;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 20:00;15;30;23;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 21:00;15;25;31;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 22:00;15;32;31;gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;13.07.2021;13.07.2021 23:00;15;40;20;sehr gut;19,9;17,3;22,7;11,6;0;344,9;9,3;35;1008,3;25
DENW059;14.07.2021;13.07.2021 24:00;16;36;11;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 01:00;15;27;-;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 02:00;15;17;12;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 03:00;15;13;11;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 04:00;14;10;12;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 05:00;14;-;9;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 06:00;14;7;9;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 07:00;15;4;12;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 08:00;14;2;12;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 09:00;14;2;15;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 10:00;14;1;18;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 11:00;13;2;17;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 12:00;13;2;18;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 13:00;12;3;17;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 14:00;12;4;17;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 15:00;12;4;16;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 16:00;11;3;18;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 17:00;10;3;21;gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 18:00;10;4;22;gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 19:00;9;6;26;gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 20:00;9;14;46;m‰ﬂig;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 21:00;8;42;22;gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 22:00;7;52;14;sehr gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;14.07.2021;14.07.2021 23:00;6;80;9;gut;17,3;15,3;17,9;153,5;0;344,5;11,6;45;1008,2;0
DENW059;15.07.2021;14.07.2021 24:00;6;55;15;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 01:00;6;24;18;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 02:00;6;13;-;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 03:00;6;4;18;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 04:00;5;0,6;17;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 05:00;5;0,6;16;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 06:00;5;-;17;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 07:00;4;1;19;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 08:00;4;10;16;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 09:00;4;19;18;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 10:00;4;14;19;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 11:00;4;17;20;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 12:00;4;30;19;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 13:00;4;60;10;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 14:00;4;45;19;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 15:00;4;31;28;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 16:00;5;46;31;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 17:00;5;59;26;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 18:00;6;60;25;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 19:00;6;58;22;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 20:00;7;44;18;sehr gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 21:00;8;33;26;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 22:00;9;28;27;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;15.07.2021;15.07.2021 23:00;10;26;24;gut;19;14,3;23,6;0;0;26,1;8,6;45;1011,8;50
DENW059;16.07.2021;15.07.2021 24:00;11;27;18;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 01:00;12;36;11;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 02:00;14;39;10;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 03:00;14;37;-;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 04:00;16;39;9;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 05:00;17;40;10;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 06:00;17;36;12;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 07:00;18;-;16;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 08:00;19;23;17;sehr gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 09:00;20;14;22;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 10:00;21;16;23;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 11:00;21;16;26;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 12:00;22;18;24;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 13:00;23;26;21;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 14:00;24;31;20;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 15:00;24;37;17;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 16:00;24;38;16;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 17:00;25;38;15;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 18:00;26;39;16;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 19:00;26;37;19;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 20:00;27;37;17;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 21:00;26;32;17;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 22:00;26;36;14;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;16.07.2021;16.07.2021 23:00;25;28;18;gut;18,3;16,4;19,8;0;0;326,6;12,3;26;1020,4;0
DENW059;17.07.2021;16.07.2021 24:00;25;26;17;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 01:00;25;22;17;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 02:00;24;11;22;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 03:00;24;16;16;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 04:00;24;7;-;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 05:00;23;3;20;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 06:00;24;6;22;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 07:00;24;9;24;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 08:00;24;-;17;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 09:00;24;34;14;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 10:00;24;40;14;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 11:00;24;41;12;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 12:00;24;38;12;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 13:00;24;38;11;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 14:00;25;50;10;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 15:00;25;71;9;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 16:00;25;82;9;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 17:00;25;85;8;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 18:00;24;86;7;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 19:00;24;81;10;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 20:00;23;77;10;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 21:00;23;78;11;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 22:00;23;65;17;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;17.07.2021;17.07.2021 23:00;22;52;25;gut;20,9;17,6;26,7;0;0;337,6;11,9;31;1023,7;407
DENW059;18.07.2021;17.07.2021 24:00;22;36;32;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 01:00;21;10;44;m‰ﬂig;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 02:00;21;5;48;m‰ﬂig;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 03:00;20;4;34;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 04:00;20;4;24;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 05:00;19;4;-;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 06:00;19;3;17;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 07:00;18;3;13;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 08:00;17;7;15;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 09:00;16;25;13;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 10:00;16;32;12;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 11:00;15;36;9;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 12:00;14;46;10;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 13:00;14;65;7;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 14:00;13;66;8;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 15:00;12;58;13;sehr gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 16:00;12;70;10;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 17:00;11;74;7;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 18:00;11;81;8;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 19:00;11;79;10;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 20:00;11;72;12;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 21:00;11;66;16;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 22:00;11;55;23;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;18.07.2021;18.07.2021 23:00;11;43;25;gut;21,7;15;27,2;0;0;336;10,7;27;1022,8;872
DENW059;19.07.2021;18.07.2021 24:00;11;-;19;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 01:00;11;35;14;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 02:00;11;31;13;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 03:00;11;19;18;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 04:00;11;7;27;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 05:00;11;3;26;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 06:00;11;2;-;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 07:00;11;3;26;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 08:00;11;14;22;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 09:00;11;24;15;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 10:00;12;33;10;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 11:00;12;44;9;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 12:00;12;53;11;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 13:00;12;51;13;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 14:00;12;52;16;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 15:00;13;59;14;sehr gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 16:00;13;74;12;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 17:00;13;74;15;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 18:00;14;67;18;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 19:00;14;62;18;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 20:00;15;53;23;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 21:00;15;50;26;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 22:00;15;41;27;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;19.07.2021;19.07.2021 23:00;16;20;39;gut;18,5;14,7;22,3;0;0;354,7;9,1;28;1021,2;237
DENW059;20.07.2021;19.07.2021 24:00;16;8;48;m‰ﬂig;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 01:00;16;-;46;m‰ﬂig;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 02:00;16;-;43;m‰ﬂig;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 03:00;17;0;38;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 04:00;17;-;31;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 05:00;17;0,1;24;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 06:00;18;0,1;21;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 07:00;18;0;-;sehr gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 08:00;18;2;28;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 09:00;18;8;31;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 10:00;19;15;31;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 11:00;19;27;30;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 12:00;20;-;-;sehr gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 13:00;20;-;-;sehr gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 14:00;20;65;17;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 15:00;20;73;16;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 16:00;20;84;12;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 17:00;20;89;12;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 18:00;20;90;12;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 19:00;20;85;18;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 20:00;20;85;17;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 21:00;20;73;24;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 22:00;20;50;33;gut;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;20.07.2021;20.07.2021 23:00;20;28;43;m‰ﬂig;18,2;12,2;24;0;0;358;7,6;27;1021,1;679
DENW059;21.07.2021;20.07.2021 24:00;20;20;42;m‰ﬂig;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 01:00;19;16;42;m‰ﬂig;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 02:00;20;7;43;m‰ﬂig;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 03:00;19;1;45;m‰ﬂig;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 04:00;19;3;31;gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 05:00;19;7;20;sehr gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 06:00;19;3;22;gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 07:00;18;2;21;gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 08:00;18;8;30;gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 09:00;18;16;32;gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
DENW059;21.07.2021;21.07.2021 10:00;17;41;15;sehr gut;19,3;11,8;25,7;0;0;79;6,3;26;1023;771
